time	XZ [min env]	FV [max env]	FV [min env]	XZ [max env]
71949.650000	9.044290	-63.419580	-1386.552380	162.169050
71999.650000	8.984460	-65.326940	-1387.200880	162.009510
72049.650000	8.834890	-61.969990	-1384.721320	162.268770
72099.650000	9.064240	-60.558550	-1386.437940	162.248830
72149.650000	8.695280	-63.076260	-1388.345290	162.129170
72199.650000	8.765090	-63.877350	-1388.879350	162.109220
72249.650000	8.775060	-62.694790	-1388.421590	162.049390
72299.650000	8.964520	-61.550380	-1388.459730	162.198970
72349.650000	8.715230	-64.068080	-1392.236300	162.149110
72399.650000	8.416080	-60.405960	-1391.397060	162.248830
72449.650000	8.655400	-63.228850	-1392.274450	162.288710
72499.650000	8.465940	-64.106230	-1391.358910	162.089280
72549.650000	8.695280	-62.160730	-1391.740390	162.099250
72599.650000	8.615510	-62.847380	-1392.121860	162.129170
72649.650000	8.615510	-62.847380	-1391.740390	162.059360
72699.650000	8.505820	-62.198880	-1393.800330	162.179020
72749.650000	8.575620	-62.351460	-1389.642290	162.109220
72799.650000	8.705260	-61.397790	-1392.808510	162.358510
72849.650000	8.445990	-61.702960	-1392.655920	162.308660
72899.650000	8.465940	-64.869170	-1393.914770	162.069340
72949.650000	8.366220	-61.168900	-1394.525130	162.139140
72999.650000	8.406110	-61.168900	-1391.015590	162.258800
73049.650000	8.535740	-63.381440	-1394.525130	162.149110
73099.650000	8.436020	-61.435930	-1393.075540	162.208940
73149.650000	8.545710	-62.542200	-1393.952920	161.969620
73199.650000	8.485880	-62.618490	-1393.189980	161.989560
73249.650000	8.505820	-60.711140	-1395.516950	162.149110
73299.650000	8.465940	-63.534030	-1395.783980	162.059360
73349.650000	8.236590	-63.495880	-1395.478800	161.989560
73399.650000	8.226620	-62.580350	-1395.211770	162.368490
73449.650000	8.645430	-60.978170	-1394.219950	162.228880
73499.650000	8.635450	-62.809230	-1394.029210	162.418340
73549.650000	8.645430	-60.138930	-1396.966540	162.647690
73599.650000	8.685310	-60.901870	-1394.296240	162.448260
73649.650000	8.814940	-59.833750	-1398.454280	162.757380
73699.650000	8.735170	-60.940020	-1398.530570	162.657660
73749.650000	8.765090	-59.261550	-1396.623220	162.567920
73799.650000	8.306390	-60.138930	-1396.699510	162.448260
73849.650000	8.286450	-61.626670	-1395.364360	162.567920
73899.650000	8.525770	-59.910050	-1395.326220	162.538000
73949.650000	8.475910	-62.313320	-1396.699510	162.438290
73999.650000	8.436020	-59.986340	-1394.334390	162.378460
74049.650000	8.406110	-60.482260	-1396.356190	162.248830
74099.650000	8.386160	-62.465910	-1397.119130	162.398400
74149.650000	8.655400	-60.940020	-1398.797600	162.617780
74199.650000	8.206670	-59.719310	-1396.279890	162.448260
74249.650000	8.376190	-59.375990	-1400.552370	162.248830
74299.650000	8.515790	-60.940020	-1396.356190	162.218910
74349.650000	8.326330	-62.198880	-1397.309870	162.528030
74399.650000	8.256530	-61.283350	-1399.980160	162.637720
74449.650000	8.406110	-60.787430	-1396.165450	162.877040
74499.650000	8.545710	-61.245200	-1397.042840	162.547980
74549.650000	8.336300	-60.825580	-1395.478800	162.617780
74599.650000	8.485880	-58.651190	-1395.364360	162.528030
74649.650000	8.416080	-63.457730	-1398.683160	162.567920
74699.650000	8.296420	-60.787430	-1399.255370	162.817210
74749.650000	8.426050	-60.062640	-1399.674990	162.557950
74799.650000	8.376190	-61.130760	-1398.873900	162.577890
74849.650000	8.256530	-59.871900	-1400.933840	162.577890
74899.650000	8.276480	-62.923670	-1400.361630	162.378460
74949.650000	8.555680	-60.978170	-1401.582340	162.488150
74999.650000	8.266500	-60.863730	-1399.980160	162.727470
75049.650000	8.426050	-62.885520	-1401.658640	162.857100
75099.650000	8.306390	-59.681170	-1400.437930	162.817210
75149.650000	8.406110	-60.787430	-1403.794880	162.647690
75199.650000	8.505820	-62.122580	-1401.429750	162.837150
75249.650000	8.376190	-62.237020	-1402.955640	162.737440
75299.650000	8.416080	-62.351460	-1402.154550	162.408370
75349.650000	8.326330	-61.779260	-1401.429750	162.617780
75399.650000	8.455960	-60.444110	-1400.666810	162.557950
75449.650000	8.426050	-61.130760	-1402.955640	162.677610
75499.650000	8.186730	-63.267000	-1402.497870	162.547980
75549.650000	8.087010	-61.207050	-1403.298960	162.587860
75599.650000	8.226620	-57.773810	-1400.743110	163.036590
75649.650000	8.396130	-59.414140	-1398.683160	162.857100
75699.650000	4.886110	-59.986340	-1443.086410	162.877040
75749.650000	4.636820	-106.411390	-1444.574140	155.637620
75799.650000	4.736540	-106.068060	-1441.407930	155.667530
75849.650000	4.616880	-107.365060	-1443.773060	155.697450
75899.650000	4.926000	-107.517650	-1442.552350	155.757280
75949.650000	4.746510	-106.831000	-1442.666790	155.617670
75999.650000	4.726570	-106.869150	-1442.743080	155.627650
76049.650000	4.716590	-107.098030	-1442.018290	155.547870
76099.650000	4.596930	-108.318740	-1442.361610	155.547870
76149.650000	4.756480	-107.860980	-1443.887500	155.557840
76199.650000	4.716590	-108.318740	-1442.399760	155.428210
76249.650000	4.856200	-106.296940	-1442.704940	155.657560
76299.650000	4.926000	-109.463160	-1443.811200	155.438180
76349.650000	4.736540	-107.059890	-1442.743080	155.478070
76399.650000	4.916030	-87.986330	-1441.331640	158.240220
76449.650000	7.698120	-88.520390	-1403.375260	158.290080
76499.650000	7.887580	-87.185240	-1404.214490	158.369850
76549.650000	7.927470	-90.732920	-1404.634110	158.319990
76599.650000	7.927470	-87.032650	-1404.290790	158.529400
76649.650000	7.777890	-87.070800	-1405.549640	158.439650
76699.650000	7.738010	-89.168890	-1405.740380	158.319990
76749.650000	7.867640	-87.185240	-1406.274440	158.659030
76799.650000	7.897550	-89.702950	-1406.999230	158.449620
76849.650000	7.807810	-87.223390	-1406.808500	158.539370
76899.650000	7.628320	-87.223390	-1405.892970	158.459600
76949.650000	7.738010	-88.558530	-1406.503320	158.479540
76999.650000	7.877610	-88.177060	-1405.702230	158.439650
77049.650000	7.977330	-86.269710	-1405.168170	158.479540
77099.650000	7.548540	-84.705680	-1406.160000	158.479540
77149.650000	7.827750	-86.269710	-1403.604140	158.389790
77199.650000	7.957380	-85.888240	-1405.625940	158.479540
77249.650000	7.738010	-88.520390	-1404.977440	158.649060
77299.650000	7.658230	-86.613030	-1407.952910	158.489510
77349.650000	7.847690	-87.032650	-1407.838470	158.549340
77399.650000	7.967350	-86.384150	-1408.258090	158.409740
77449.650000	7.767920	-87.566710	-1406.198140	158.599200
77499.650000	7.708090	-85.888240	-1406.350730	158.529400
77549.650000	7.728030	-88.711120	-1403.451550	158.519430
77599.650000	7.777890	-88.482240	-1404.862990	158.499480
77649.650000	7.618350	-86.956360	-1402.421580	158.629110
77699.650000	7.688150	-86.765620	-1406.121850	158.459600
77749.650000	7.568490	-87.757450	-1401.773080	158.599200
77799.650000	7.648260	-89.397770	-1404.061910	158.329960
77849.650000	7.688150	-88.253360	-1401.811230	158.579260
77899.650000	7.518630	-86.880060	-1403.947460	158.439650
77949.650000	7.538570	-88.215210	-1405.168170	158.429680
77999.650000	7.518630	-87.833740	-1403.146370	158.359880
78049.650000	7.528600	-87.871890	-1406.427030	158.489510
78099.650000	7.538570	-88.367800	-1404.328930	158.529400
78149.650000	7.658230	-86.155270	-1405.015580	158.619140
78199.650000	7.458800	-87.032650	-1405.740380	158.678970
78249.650000	7.618350	-87.414120	-1404.023760	158.310020
78299.650000	7.428880	-87.299680	-1405.702230	158.429680
78349.650000	7.428880	-87.185240	-1402.993790	158.599200
78399.650000	7.598400	-88.100770	-1403.146370	158.429680
78449.650000	7.797840	-86.460440	-1403.298960	158.499480
78499.650000	7.438860	-88.062620	-1404.939290	158.489510
78549.650000	7.498690	-88.367800	-1403.184520	158.519430
78599.650000	7.578460	-86.918210	-1403.375260	158.569280
78649.650000	7.448830	-88.405950	-1404.138200	158.439650
78699.650000	7.438860	-85.544910	-1404.290790	158.469570
78749.650000	7.428880	-88.062620	-1404.824850	158.738800
78799.650000	7.398970	-85.888240	-1404.328930	158.499480
78849.650000	7.379030	-87.147090	-1403.947460	158.429680
78899.650000	7.488710	-88.482240	-1403.871170	158.310020
78949.650000	7.239420	-86.880060	-1403.718580	158.549340
78999.650000	7.249390	-87.566710	-1402.612310	158.449620
79049.650000	7.349110	-87.261530	-1402.574170	158.728830
79099.650000	7.369050	-87.719300	-1402.993790	158.449620
79149.650000	7.478740	-87.108940	-1402.268990	158.379820
79199.650000	7.478740	-86.727470	-1402.345280	158.539370
79249.650000	7.508660	-86.727470	-1402.230840	158.868430
79299.650000	7.468770	-87.566710	-1401.887520	158.738800
79349.650000	7.289280	-87.261530	-1403.031930	158.579260
79399.650000	7.628320	-87.528560	-1402.650460	158.399770
79449.650000	7.359080	-86.422300	-1403.947460	158.758750
79499.650000	7.488710	-86.613030	-1404.367080	158.599200
79549.650000	7.468770	-85.506770	-1403.909320	158.738800
79599.650000	7.608370	-86.231560	-1403.413400	158.698920
79649.650000	7.418910	-88.024480	-1405.473350	158.559310
79699.650000	7.428880	-86.117120	-1403.909320	158.509450
79749.650000	7.488710	-87.185240	-1404.595960	158.678970
79799.650000	7.478740	-87.795590	-1403.909320	158.688940
79849.650000	7.389000	-86.193410	-1405.206320	158.519430
79899.650000	7.408940	-87.337830	-1403.642290	158.449620
79949.650000	7.359080	-86.765620	-1404.100050	158.489510
79999.650000	7.209510	-86.765620	-1405.435200	158.459600
80049.650000	7.279310	-87.910030	-1405.053730	158.639090
80099.650000	7.139710	-86.422300	-1404.328930	158.569280
80149.650000	7.249390	-87.986330	-1403.680430	158.499480
80199.650000	7.099820	-86.307850	-1405.244470	158.459600
80249.650000	7.119760	-87.414120	-1405.892970	158.549340
80299.650000	7.139710	-86.231560	-1405.702230	158.619140
80349.650000	7.259370	-86.651180	-1406.732200	158.579260
80399.650000	7.209510	-88.634830	-1406.083700	158.698920
80449.650000	7.089850	-85.773800	-1406.236290	158.519430
80499.650000	7.159650	-87.185240	-1406.579610	158.489510
80549.650000	7.139710	-85.773800	-1407.075530	158.499480
80599.650000	7.139710	-84.400500	-1407.685880	158.808600
80649.650000	7.109790	-87.604860	-1406.961090	158.589230
80699.650000	7.309220	-85.583060	-1405.702230	158.768720
80749.650000	7.229450	-87.414120	-1406.274440	158.489510
80799.650000	7.239420	-85.316030	-1405.892970	158.629110
80849.650000	7.448830	-84.591230	-1406.999230	158.738800
80899.650000	7.209510	-85.964530	-1405.549640	158.649060
80949.650000	7.119760	-85.316030	-1405.320760	158.708890
80999.650000	7.398970	-85.468620	-1404.290790	158.818580
81049.650000	7.369050	-84.324200	-1405.168170	158.639090
81099.650000	7.349110	-83.904590	-1403.833020	158.549340
81149.650000	7.398970	-85.277880	-1404.176350	158.718860
81199.650000	7.149680	-86.841910	-1404.519670	158.619140
81249.650000	7.299250	-86.880060	-1404.519670	158.629110
81299.650000	7.179590	-85.850090	-1404.405230	158.728830
81349.650000	7.299250	-85.659350	-1403.680430	158.529400
81399.650000	7.279310	-84.324200	-1403.527850	158.708890
81449.650000	7.139710	-84.400500	-1405.282610	158.599200
81499.650000	7.079880	-85.125290	-1406.198140	158.599200
81549.650000	7.159650	-86.880060	-1405.168170	158.698920
81599.650000	7.059930	-85.697500	-1405.587790	158.738800
81649.650000	7.239420	-86.002680	-1406.770350	158.708890
81699.650000	7.169620	-87.185240	-1407.380700	158.449620
81749.650000	7.179590	-84.553090	-1407.266260	158.888380
81799.650000	7.069900	-85.201590	-1406.350730	158.848490
81849.650000	7.129730	-84.705680	-1405.740380	158.728830
81899.650000	7.119760	-85.430470	-1407.113670	158.788660
81949.650000	6.990130	-83.294230	-1407.724030	158.928260
81999.650000	6.930300	-83.828290	-1408.486970	158.678970
82049.650000	6.970190	-85.659350	-1407.342560	158.848490
82099.650000	6.890410	-85.697500	-1409.745830	158.808600
82149.650000	7.030020	-85.697500	-1409.173620	158.678970
82199.650000	6.920330	-85.468620	-1408.906590	158.858460
82249.650000	6.790700	-83.484970	-1409.745830	159.027980
82299.650000	7.159650	-85.010850	-1410.165440	158.758750
82349.650000	7.020050	-84.057170	-1410.165440	159.097780
82399.650000	6.850530	-85.277880	-1411.309860	158.808600
82449.650000	7.109790	-85.277880	-1407.380700	158.938240
82499.650000	6.850530	-85.735650	-1409.021030	158.688940
82549.650000	6.910360	-85.811940	-1409.974710	158.998070
82599.650000	6.581290	-84.591230	-1408.258090	158.868430
82649.650000	7.030020	-85.316030	-1409.097320	158.649060
82699.650000	6.930300	-84.553090	-1412.645010	158.748770
82749.650000	7.039990	-83.332380	-1414.361630	158.898350
82799.650000	6.890410	-85.506770	-1414.132740	158.788660
82849.650000	6.840560	-86.346000	-1410.165440	158.659030
82899.650000	6.790700	-83.523120	-1411.157270	158.688940
82949.650000	6.730870	-85.010850	-1410.127300	158.778690
82999.650000	6.760780	-83.523120	-1411.958360	158.728830
83049.650000	6.671040	-84.705680	-1412.721300	158.848490
83099.650000	6.641120	-85.010850	-1409.402500	158.818580
83149.650000	6.681010	-84.057170	-1411.462450	158.698920
83199.650000	6.681010	-85.392320	-1412.072800	158.918290
83249.650000	6.601240	-85.850090	-1411.309860	158.649060
83299.650000	6.700950	-81.844640	-1413.102770	158.718860
83349.650000	6.661070	-86.231560	-1411.042830	159.037950
83399.650000	6.710920	-84.553090	-1412.377980	158.828550
83449.650000	6.421750	-84.972710	-1414.285330	158.918290
83499.650000	6.571320	-83.408670	-1412.187240	158.848490
83549.650000	6.501520	-85.392320	-1412.797600	158.868430
83599.650000	6.651100	-83.599410	-1412.339830	158.758750
83649.650000	6.481580	-84.057170	-1414.628660	159.027980
83699.650000	3.061300	-86.460440	-1458.268960	158.718860
83749.650000	4.148210	-85.506770	-1448.388860	158.728830
83799.650000	6.551380	-84.781970	-1412.912040	158.828550
83849.650000	6.461630	-85.544910	-1413.789420	158.878410
83899.650000	6.461630	-83.065350	-1412.988330	158.778690
83949.650000	6.571320	-85.316030	-1414.132740	158.828550
83999.650000	6.351950	-85.125290	-1414.476070	158.888380
84049.650000	6.471610	-82.989060	-1414.285330	159.167580
84099.650000	6.451660	-86.155270	-1415.849360	158.768720
84149.650000	6.341970	-83.217940	-1414.056450	158.898350
84199.650000	6.282140	-84.286060	-1416.383420	158.838520
84249.650000	6.631150	-84.591230	-1414.018300	158.878410
84299.650000	6.421750	-82.683880	-1415.353450	158.868430
84349.650000	6.361920	-84.286060	-1415.429750	158.838520
84399.650000	6.421750	-86.193410	-1416.536010	158.938240
84449.650000	6.461630	-85.087150	-1415.773070	158.898350
84499.650000	6.631150	-85.544910	-1415.391600	158.998070
84549.650000	6.421750	-83.294230	-1416.154540	159.117730
84599.650000	6.361920	-83.866440	-1415.925660	159.167580
84649.650000	6.381860	-85.163440	-1415.277160	158.978120
84699.650000	6.451660	-82.836470	-1416.574160	158.768720
84749.650000	6.351950	-84.896410	-1416.116390	158.718860
84799.650000	6.421750	-85.010850	-1415.353450	158.948210
84849.650000	6.332000	-83.828290	-1412.530570	158.848490
84899.650000	6.361920	-86.231560	-1414.743100	159.008040
84949.650000	6.202370	-83.484970	-1415.467890	158.838520
84999.650000	6.332000	-82.264260	-1415.506040	159.117730
85049.650000	6.401800	-84.286060	-1416.001950	159.008040
85099.650000	6.332000	-83.256090	-1415.467890	159.047920
85149.650000	6.351950	-82.874610	-1416.383420	159.097780
85199.650000	6.341970	-83.484970	-1415.734920	158.928260
85249.650000	6.501520	-81.806490	-1415.773070	159.067870
85299.650000	6.501520	-85.201590	-1415.162720	159.018010
85349.650000	6.361920	-81.348730	-1416.917480	159.018010
85399.650000	6.441690	-83.179790	-1417.985600	159.018010
85449.650000	6.611210	-84.400500	-1417.108220	159.047920
85499.650000	6.471610	-83.561260	-1418.100040	159.237390
85549.650000	6.431720	-84.209760	-1419.473340	159.027980
85599.650000	6.431720	-84.553090	-1418.290780	159.008040
85649.650000	6.441690	-83.713850	-1418.252630	159.067870
85699.650000	6.391830	-82.035380	-1420.121840	159.367020
85749.650000	6.282140	-82.989060	-1419.625930	159.047920
85799.650000	6.451660	-82.645730	-1419.206310	159.117730
85849.650000	6.451660	-84.247910	-1419.358900	159.087810
85899.650000	6.561350	-82.950910	-1418.748550	159.127700
85949.650000	6.461630	-84.629380	-1419.282610	159.077840
85999.650000	6.591270	-84.858260	-1416.612310	158.888380
86049.650000	6.720900	-82.722030	-1414.933830	158.958180
86099.650000	6.661070	-84.514940	-1419.664080	158.988090
86149.650000	6.661070	-85.049000	-1418.443370	159.167580
86199.650000	6.521460	-83.179790	-1416.917480	158.828550
86249.650000	6.601240	-84.705680	-1419.358900	159.018010
86299.650000	6.561350	-84.743820	-1418.672250	158.958180
86349.650000	6.411780	-82.912760	-1417.909310	158.778690
86399.650000	6.641120	-84.247910	-1419.969250	159.107750
86449.650000	6.661070	-81.959080	-1420.083690	158.938240
86499.650000	6.621180	-82.531290	-1418.290780	159.137670
86549.650000	6.561350	-84.629380	-1420.083690	159.027980
86599.650000	6.411780	-83.484970	-1417.108220	159.037950
86649.650000	6.391830	-84.934560	-1418.748550	159.107750
86699.650000	6.421750	-85.049000	-1419.473340	159.067870
86749.650000	6.262200	-83.484970	-1416.230840	158.928260
86799.650000	6.411780	-83.484970	-1416.116390	159.217440
86849.650000	6.262200	-84.286060	-1418.023750	159.137670
86899.650000	6.351950	-83.408670	-1418.595960	158.998070
86949.650000	6.322030	-84.591230	-1417.184510	159.217440
86999.650000	6.421750	-84.934560	-1417.909310	158.938240
87049.650000	6.481580	-86.155270	-1417.070070	158.998070
87099.650000	6.481580	-83.904590	-1417.070070	158.898350
87149.650000	6.481580	-84.667530	-1417.031930	159.247360
87199.650000	6.441690	-86.155270	-1416.879340	159.047920
87249.650000	6.431720	-85.239740	-1417.298960	158.878410
87299.650000	6.391830	-85.850090	-1417.337100	159.087810
87349.650000	6.551380	-84.591230	-1417.298960	158.978120
87399.650000	6.391830	-83.446820	-1415.773070	159.107750
87449.650000	6.451660	-83.408670	-1416.383420	159.167580
87499.650000	6.571320	-84.476790	-1416.841190	159.018010
87549.650000	6.391830	-84.743820	-1413.789420	159.117730
87599.650000	6.361920	-84.362350	-1414.781250	159.187530
87649.650000	6.531440	-85.087150	-1414.056450	159.067870
87699.650000	6.591270	-84.629380	-1412.950180	159.167580
87749.650000	6.421750	-85.125290	-1413.789420	158.868430
87799.650000	6.531440	-86.269710	-1415.391600	159.087810
87849.650000	6.451660	-85.163440	-1414.476070	159.057900
87899.650000	6.541410	-82.836470	-1414.209040	159.067870
87949.650000	6.611210	-86.689330	-1416.230840	159.137670
87999.650000	6.431720	-85.926380	-1414.285330	158.798630
88049.650000	6.501520	-84.743820	-1415.277160	159.137670
88099.650000	6.571320	-84.934560	-1413.713130	158.908320
88149.650000	6.491550	-86.269710	-1413.942010	158.918290
88199.650000	6.641120	-85.888240	-1415.696780	158.728830
88249.650000	6.561350	-86.078970	-1413.026480	159.127700
88299.650000	6.541410	-85.087150	-1413.331650	159.047920
88349.650000	6.431720	-83.484970	-1415.048280	158.918290
88399.650000	6.511490	-84.171620	-1412.187240	158.938240
88449.650000	6.561350	-87.948180	-1413.751270	159.027980
88499.650000	6.441690	-85.277880	-1413.446100	159.067870
88549.650000	6.681010	-86.689330	-1414.476070	159.097780
88599.650000	6.581290	-87.299680	-1411.767620	158.778690
88649.650000	6.621180	-84.171620	-1413.942010	158.958180
88699.650000	6.671040	-87.108940	-1414.437920	158.529400
88749.650000	6.571320	-85.964530	-1413.522390	159.047920
88799.650000	6.451660	-85.735650	-1413.331650	158.848490
88849.650000	6.621180	-84.743820	-1413.942010	159.008040
88899.650000	6.491550	-87.223390	-1412.797600	159.087810
88949.650000	6.730870	-85.468620	-1412.263540	158.798630
88999.650000	6.671040	-85.468620	-1409.173620	158.868430
89049.650000	6.491550	-87.299680	-1411.920210	158.698920
89099.650000	6.900390	-86.155270	-1410.508770	158.708890
89149.650000	6.820610	-85.773800	-1413.674980	158.748770
89199.650000	6.910360	-88.291510	-1411.042830	159.018010
89249.650000	7.119760	-85.964530	-1409.669530	158.888380
89299.650000	6.800670	-87.147090	-1411.386150	158.868430
89349.650000	7.079880	-86.727470	-1408.639560	158.908320
89399.650000	6.900390	-84.934560	-1410.012860	158.748770
89449.650000	6.910360	-89.168890	-1410.966530	158.549340
89499.650000	6.900390	-85.277880	-1410.318030	158.609170
89549.650000	7.010070	-86.689330	-1408.601410	158.848490
89599.650000	7.000100	-86.498590	-1410.051000	158.649060
89649.650000	6.850530	-85.735650	-1408.944740	158.509450
89699.650000	7.179590	-86.613030	-1407.151820	158.688940
89749.650000	6.880440	-87.261530	-1408.372530	158.549340
89799.650000	6.960220	-86.803770	-1409.173620	158.669000
89849.650000	7.289280	-88.177060	-1406.922940	158.768720
89899.650000	7.269340	-86.231560	-1405.091880	158.669000
89949.650000	7.030020	-86.117120	-1407.037380	158.459600
89999.650000	7.199540	-86.765620	-1406.961090	158.778690
90049.650000	7.249390	-85.888240	-1403.985610	158.838520
90099.650000	7.109790	-87.299680	-1406.388880	158.768720
90149.650000	7.189560	-86.613030	-1406.160000	158.649060
90199.650000	7.000100	-86.384150	-1405.511500	158.559310
90249.650000	7.049960	-86.269710	-1404.481520	158.629110
90299.650000	7.279310	-86.040830	-1404.862990	158.808600
90349.650000	7.159650	-88.634830	-1406.388880	158.479540
90399.650000	7.339140	-87.147090	-1404.634110	158.619140
90449.650000	7.279310	-86.574880	-1404.138200	158.698920
90499.650000	7.259370	-89.588510	-1406.121850	158.669000
90549.650000	7.229450	-87.490420	-1404.252640	158.579260
90599.650000	7.329170	-85.926380	-1404.100050	158.828550
90649.650000	7.119760	-86.918210	-1404.710410	158.619140
90699.650000	7.159650	-86.078970	-1403.108230	158.599200
90749.650000	7.199540	-84.629380	-1405.015580	158.629110
90799.650000	7.219480	-87.948180	-1404.252640	158.629110
90849.650000	7.179590	-87.337830	-1404.252640	158.589230
90899.650000	7.448830	-88.215210	-1402.803050	158.569280
90949.650000	7.418910	-86.269710	-1403.642290	158.599200
90999.650000	7.249390	-88.749270	-1405.397050	158.499480
91049.650000	7.219480	-86.689330	-1403.718580	158.559310
91099.650000	7.379030	-86.727470	-1402.764900	158.669000
91149.650000	7.458800	-87.948180	-1404.061910	158.549340
91199.650000	7.319200	-86.193410	-1402.764900	158.579260
91249.650000	7.369050	-85.544910	-1404.405230	158.639090
91299.650000	7.289280	-87.795590	-1399.789430	158.748770
91349.650000	7.418910	-86.002680	-1402.879340	158.349910
91399.650000	7.149680	-85.850090	-1403.680430	158.688940
91449.650000	7.209510	-88.520390	-1402.230840	158.708890
91499.650000	7.189560	-86.269710	-1404.100050	158.489510
91549.650000	7.149680	-87.681150	-1405.969260	158.319990
91599.650000	7.418910	-88.901860	-1403.489700	158.399770
91649.650000	7.389000	-86.193410	-1402.116400	158.539370
91699.650000	7.269340	-86.346000	-1404.443380	158.509450
91749.650000	7.369050	-88.215210	-1404.023760	158.469570
91799.650000	7.488710	-86.803770	-1401.658640	158.539370
91849.650000	7.369050	-89.931830	-1404.519670	158.409740
91899.650000	7.249390	-88.253360	-1402.726760	158.469570
91949.650000	7.319200	-87.681150	-1402.040110	158.579260
91999.650000	7.239420	-88.062620	-1403.794880	158.639090
92049.650000	7.418910	-86.765620	-1401.696780	158.389790
92099.650000	7.498690	-88.482240	-1402.497870	158.509450
92149.650000	7.508660	-87.566710	-1400.704960	158.479540
92199.650000	7.448830	-89.855540	-1401.734930	158.319990
92249.650000	7.319200	-87.795590	-1401.391610	158.369850
92299.650000	7.628320	-86.765620	-1400.132750	158.339940
92349.650000	7.618350	-88.520390	-1402.078250	158.319990
92399.650000	7.508660	-87.185240	-1399.636840	158.489510
92449.650000	7.608370	-86.994500	-1401.849370	158.469570
92499.650000	7.598400	-88.787420	-1399.179070	158.489510
92549.650000	7.458800	-86.269710	-1400.437930	158.459600
92599.650000	7.628320	-88.825560	-1401.200870	158.369850
92649.650000	7.658230	-88.672980	-1398.149100	158.389790
92699.650000	7.468770	-88.482240	-1398.187250	158.449620
92749.650000	7.558520	-89.512210	-1396.165450	158.270140
92799.650000	7.638290	-87.414120	-1394.792160	158.519430
92849.650000	7.718060	-89.130740	-1394.410680	158.409740
92899.650000	7.528600	-90.008130	-1394.677710	158.339940
92949.650000	7.518630	-88.100770	-1396.356190	158.409740
92999.650000	7.638290	-89.893680	-1394.334390	158.359880
93049.650000	7.448830	-89.016300	-1396.394330	158.479540
93099.650000	7.528600	-87.414120	-1395.173630	158.419710
93149.650000	7.678180	-87.452270	-1394.868450	158.489510
93199.650000	7.498690	-88.825560	-1394.296240	158.419710
93249.650000	7.648260	-89.054450	-1395.555100	158.319990
93299.650000	7.648260	-87.948180	-1395.707690	158.499480
95095.650000	6.042820	-139.599380	-1407.266260	155.768138
95145.650000	6.142540	-141.239710	-1408.372530	156.078538
95195.650000	6.262200	-141.468590	-1405.969260	156.524463
95245.650000	6.152510	-142.231530	-1407.609590	157.095092
95295.650000	5.992970	-145.207010	-1408.372530	157.779605
95345.650000	5.973020	-145.016270	-1407.609590	158.567182
95395.650000	6.072740	-144.138890	-1408.067350	159.447001
95445.650000	5.813480	-148.068040	-1409.402500	160.408242
95495.650000	5.863330	-148.411360	-1410.012860	161.440084
95545.650000	5.643960	-150.738340	-1410.432470	162.531707
95595.650000	5.584130	-151.730160	-1413.179070	163.672291
95645.650000	5.504350	-149.555780	-1410.890240	164.851014
95695.650000	5.604070	-152.912720	-1411.615030	166.057057
95745.650000	5.474440	-152.416810	-1413.560540	167.279598
95795.650000	5.414610	-154.171580	-1416.268980	168.507817
95845.650000	5.464470	-154.591200	-1417.222660	169.730893
95895.650000	5.354780	-160.008090	-1417.070070	170.938006
95945.650000	5.245090	-154.133430	-1419.702220	172.118335
95995.650000	5.364750	-158.863670	-1419.587780	173.261060
96045.650000	5.384690	-157.414080	-1416.497870	174.355359
96095.650000	5.115460	-159.054410	-1420.198140	175.390413
96145.650000	5.464470	-158.520350	-1415.429750	176.355401
96195.650000	5.015740	-158.749230	-1419.358900	177.239502
96245.650000	5.005770	-155.589068	-1420.808490	178.031896
96295.650000	4.935970	-148.087095	-1419.778520	178.721762
96345.650000	4.975860	-136.944255	-1417.108220	179.298279
96395.650000	5.135400	-122.861489	-1419.282610	179.750628
96445.650000	4.596930	-106.539737	-1421.762170	180.067986
96495.650000	4.906060	-88.679943	-1418.748550	180.239534
96545.650000	4.935970	-69.983048	-1419.549640	180.254452
96595.650000	4.706620	-51.149994	-1420.999230	180.101918
96645.650000	4.756480	-32.881722	-1420.083690	179.771111
96695.650000	4.776420	-15.879174	-1426.110940	179.251213
96745.650000	4.596930	-0.843292	-1422.525110	178.531401
96795.650000	4.666740	11.524982	-1425.386140	177.600855
96845.650000	4.626850	20.524707	-1426.416120	176.448754
96895.650000	4.567020	25.454940	-1425.843910	175.064279
96945.650000	4.377560	25.614741	-1424.775790	173.436608
96995.650000	4.487250	20.303167	-1425.805760	171.554921
97045.650000	4.646790	8.819277	-1427.102760	169.408398
97095.650000	4.357610	-9.537872	-1425.996500	166.986217
97145.650000	4.397500	-35.469220	-1425.653170	164.277558
97195.650000	4.766450	-69.675710	-1423.097320	161.271600
97274.450000	3.539940	-121.593940	-1414.209040	157.013710
97324.450000	3.739370	-124.111650	-1413.598680	156.624810
97374.450000	4.188100	-124.569410	-1412.034650	157.372690
97424.450000	4.656760	-126.057150	-1400.285340	156.016540
97474.450000	5.354780	-124.683860	-1391.397060	155.797160
97524.450000	5.693820	-127.659330	-1382.165460	155.797160
97574.450000	6.262200	-127.316010	-1375.222680	156.126230
97624.450000	6.960220	-127.773770	-1368.508790	155.228780
97674.450000	7.279310	-131.054420	-1360.841220	155.059260
97724.450000	8.126900	-131.817370	-1354.661390	154.610540
